Company Name,Executive First Name,Executive Last Name,Address,City,State,Phone Number Combined,Primary SIC Description,SIC Code 1 Description,SIC Code 2 Description,Location Sales Volume Actual,Metro Area 1,Address1,lat,lon
Nanco Florida LLC,Kim H,Joo,2637 E Atlantic Blvd # 24556,Pompano Beach,FL,Not Available,Nonclassified Establishments,Nonclassified Establishments,,$0 ,Miami-Ft Ldr,2637 E Atlantic Blvd,26.23167760738255,-80.09710379194631
Novotel Miami Brickell,Christine,Joo,1500 SW 1st Ave,Miami,FL,(786) 600-2600,Hotels & Motels,Hotels & Motels,Federal Government Contractors,"$2,494,000 ",Miami-Ft Ldr,1500 SW 1st Ave,25.7597125,-80.1969713
Oxygen Development LLC,James,Joo,1525 S Congress Ave,West Palm Beach,FL,(561) 357-9684,Laboratories-Research & Development,Laboratories-Research & Development,Oxygen (Whls),$0 ,Miami-Ft Ldr,1525 S Congress Ave,26.7085103,-80.0864824
Tallahassee Memorial Health,Adam C,Joo,1300 Miccosukee Rd,Tallahassee,FL,(850) 431-4556,Physicians & Surgeons,Physicians & Surgeons,,"$520,000 ",Tallahassee,1300 Miccosukee Rd,30.457571350000002,-84.26103821261236
Windsor,P,Joo,6419 W Newberry Rd,Gainesville,FL,(352) 251-3706,Women's Apparel-Retail,Women's Apparel-Retail,Lingerie,"$1,411,000 ",Gainesville,6419 W Newberry Rd,29.65613105,-82.41102852959735
Choo Lisa H MD,Lisa H,Choo,5979 Vineland Rd # 214,Orlando,FL,(407) 650-5075,Physicians & Surgeons,Physicians & Surgeons,,"$596,000 ",Orlando,5979 Vineland Rd,28.482938832410426,-81.46274932625376
CS Business Systems Inc,Michael I,Choo,4451 Enterprise Ct # D,Melbourne,FL,(321) 253-3040,Computer & Equipment Dealers,Computer & Equipment Dealers,,"$222,000 ",Palm Bay,4451 Enterprise Ct,28.1172462,-80.6993357
Goodyear Auto Svc,Tony,Choo,9738 San Jose Blvd,Jacksonville,FL,(904) 260-8720,Automobile Repairing & Service,Automobile Repairing & Service,Automobile Body Shop Equip/Supls (Whls),"$888,000 ",Jacksonville,9738 San Jose Blvd,30.2009133,-81.6190252
Kingship,Won Chul,Choo,1850 NW 84th Ave # 100,Doral,FL,Not Available,Nonclassified Establishments,Nonclassified Establishments,,$0 ,Miami-Ft Ldr,1850 NW 84th Ave,25.791241,-80.333164
KCC Transport Systems Inc,David,Jee,8815 NW 33rd St # 110,Doral,FL,(305) 392-9950,Shipping Agents,Shipping Agents,Warehouses,"$1,460,000 ",Miami-Ft Ldr,8815 NW 33rd St,25.80539934389225,-80.33913844246854
Chili's,Chong,Ji,504 Mary Esther Cut Off NW,Fort Walton Beach,FL,(850) 243-2019,Restaurants,Restaurants,Foods-Carry Out,"$2,768,000 ",Crestview,504 Mary Esther Cut Off NW,,
Ekang Fitness Corp,Yanli,Ji,2708 E Oakland Park Blvd,Fort Lauderdale,FL,Not Available,Health Clubs Studios & Gymnasiums,Health Clubs Studios & Gymnasiums,,$0 ,Miami-Ft Ldr,2708 E Oakland Park Blvd,26.167160428571428,-80.11097611688311
H L Kitchen & Bathtub Inc,Lianhua,Ji,1100 Gillespie Ave # A,Sarasota,FL,Not Available,Kitchen Cabinets & Equipment-Household,Kitchen Cabinets & Equipment-Household,,"$610,000 ",North Port,1100 Gillespie Ave,27.346897,-82.532306
Ji Lunan MD,Lunan,Ji,6200 Sunset Dr # 604,South Miami,FL,(786) 662-5610,Physicians & Surgeons,Physicians & Surgeons,,"$609,000 ",Miami-Ft Ldr,6200 Sunset Dr,25.7042902,-80.298487
Korean Community Chr Of Venice,Yong,Ji,3655 E Venice Ave,Venice,FL,(941) 488-4964,Churches,Churches,,$0 ,North Port,3655 E Venice Ave,27.0997913,-82.4131209
Marriott Vacations Worldwide,Tony,Ji,9002 San Marco Ct,Orlando,FL,(407) 206-6000,Hotel & Motel Management,Hotel & Motel Management,Travel Agencies & Bureaus,$0 ,Orlando,9002 San Marco Ct,,
Momoyu LLC,Ai,Ji,390 N Orange Ave # 2300,Orlando,FL,Not Available,Nonclassified Establishments,Nonclassified Establishments,,$0 ,Orlando,390 N Orange Ave,28.5470765,-81.3814484
Outback Steakhouse,Sok,Ji,3230 N Roosevelt Blvd,Key West,FL,(305) 292-0667,Restaurants,Restaurants,Foods-Carry Out,"$3,778,000 ",Key West,3230 N Roosevelt Blvd,24.5688676,-81.7649713
Outback Steakhouse,Sok,Ji,1823b N Pine Island Rd,Plantation,FL,(954) 370-9956,Restaurants,Restaurants,Foods-Carry Out,"$3,648,000 ",Miami-Ft Ldr,1823b N Pine Island Rd,26.1381427,-80.2711162
Redlands Grill By J Alxndr's,Un Son,Ji,2415 N Federal Hwy,Fort Lauderdale,FL,(954) 563-9077,Restaurants,Restaurants,,"$4,430,000 ",Miami-Ft Ldr,2415 N Federal Hwy,26.156004554701067,-80.11800097906885
Shri Shiv Dham Hindu Temple,Swami,Ji,460 Oberry Hoover Rd,Orlando,FL,(407) 380-2661,Synagogues,Synagogues,,$0 ,Orlando,460 Oberry Hoover Rd,,
Una Spa Inc,Wenhua,Ji,12530 SW 8th St,Miami,FL,Not Available,Health Spas,Health Spas,,$0 ,Miami-Ft Ldr,12530 SW 8th St,25.760047,-80.3992922
Yun Ji Inc,Yun,Ji,2454 W 60th St,Hialeah,FL,Not Available,Nonclassified Establishments,Nonclassified Establishments,,$0 ,Miami-Ft Ldr,2454 W 60th St,25.87692182142857,-80.33291403571428
Angel Healing Therapy Inc,Hong R,Jin,2937 Vineland Rd,Kissimmee,FL,Not Available,Holistic Health Services,Holistic Health Services,,"$883,000 ",Orlando,2937 Vineland Rd,28.3104034,-81.4592403
Avenue Therapeutics Inc,David,Jin,1111 Kane Concourse # 301,Miami Beach,FL,(781) 652-4500,Drug Millers (Mfrs),Drug Millers (Mfrs),,$0 ,Miami-Ft Ldr,1111 Kane Concourse,,
Dollar Plus & Party Inc,Kim,Jin,4315 E Bay Dr,Clearwater,FL,(727) 530-0010,Retail Shops,Retail Shops,Variety Stores,"$355,000 ",Tampa,4315 E Bay Dr,,
East Village Spa Inc,Ke,Jin,7609 Davie Road Ext,Hollywood,FL,(954) 613-7373,Health Spas,Health Spas,Spas-Beauty & Day,"$260,000 ",Miami-Ft Ldr,7609 Davie Road Ext,,
Friendship Travel,Xiao Ping,Jin,12635 SW 28th Ct,Miramar,FL,Not Available,Travel Agencies & Bureaus,Travel Agencies & Bureaus,,"$404,000 ",Miami-Ft Ldr,12635 SW 28th Ct,25.981916264150943,-80.31697003773586
Gakaii Inc,In B,Jin,374 Miracle Mile,Coral Gables,FL,Not Available,Nonclassified Establishments,Nonclassified Establishments,,$0 ,Miami-Ft Ldr,374 Miracle Mile,25.7491049,-80.2622486
Gold Balance Consulting Inc,Lianshu,Jin,5168 W Colonial Dr,Orlando,FL,Not Available,Consultants-Business NEC,Consultants-Business NEC,,"$280,000 ",Orlando,5168 W Colonial Dr,28.5529748,-81.3846287
Grand China,Feng Chen,Jin,3110 N Woodland Blvd,Deland,FL,(386) 738-8678,Restaurants,Restaurants,,"$90,000 ",Deltona,3110 N Woodland Blvd,29.0844979,-81.3220887
Healing Touch,Hongmei,Jin,225 Miami Ave W # 1,Venice,FL,(941) 445-5975,Massage Therapists,Massage Therapists,,"$80,000 ",North Port,225 Miami Ave W,27.09884432090688,-82.44671845622197
J & C Sunshine Inc,Xiaomei,Jin,3636 W Kennedy Blvd,Tampa,FL,(813) 871-6666,Reflexologists,Reflexologists,,$0 ,Tampa,3636 W Kennedy Blvd,27.944731408163264,-82.5023592244898
J Wellness Spa Inc,Shifu,Jin,8746 SW 72nd St,Miami,FL,Not Available,Health Spas,Health Spas,,"$208,000 ",Miami-Ft Ldr,8746 SW 72nd St,25.7010059,-80.335202
Jb's Chinese Buffet,Binhua,Jin,16735 US Highway 331 S # 2,Freeport,FL,(850) 835-0201,Restaurants,Restaurants,,"$195,000 ",Crestview,16735 US Highway 331 S,30.4825968,-86.1238656
"Jin, Andrew MD",Andrew,Jin,6850 Lake Nona Blvd,Orlando,FL,(407) 266-1106,Physicians & Surgeons,Physicians & Surgeons,,"$596,000 ",Orlando,6850 Lake Nona Blvd,28.36746815,-81.28080685085058
"Jin, Daniel MD",Daniel,Jin,13800 Veterans Way,Orlando,FL,(407) 631-1000,Physicians & Surgeons,Physicians & Surgeons,,"$199,000 ",Orlando,13800 Veterans Way,28.3667539,-81.2758865
"Jin, Guohua",Guohua,Jin,5915 Memorial Hwy # 106,Tampa,FL,(813) 644-6900,Physical Therapists,Physical Therapists,,"$79,000 ",Tampa,5915 Memorial Hwy,27.9740764,-82.5499394
"Jin, Hee",Hee,Jin,7050 Seminole Pratt Whitney Rd,Loxahatchee,FL,(561) 383-6183,Pharmacists,Pharmacists,,"$65,000 ",Miami-Ft Ldr,7050 Seminole Pratt Whitney Rd,,
"Jin, Ling",Ling,Jin,601 E Rollins St,Orlando,FL,(407) 303-5600,Physicians & Surgeons,Physicians & Surgeons,,$0 ,Orlando,601 E Rollins St,28.5739529,-81.370734
"Jin, William MD",William,Jin,17 Davis Blvd # 308,Tampa,FL,(408) 515-4917,Physicians & Surgeons,Physicians & Surgeons,,"$643,000 ",Tampa,17 Davis Blvd,27.935921999999998,-82.459623
"Jin, Zachary J Dmd",Zachary J,Jin,554 Kelly Ln,Jacksonville,FL,(757) 953-1897,Dentists,Dentists,,"$555,000 ",Jacksonville,554 Kelly Ln,30.3332862,-81.4813293
"Jin, Zhongbo MD",Zhongbo,Jin,1600 SW Archer Rd,Gainesville,FL,(352) 273-7841,Physicians & Surgeons,Physicians & Surgeons,,"$130,000 ",Gainesville,1600 SW Archer Rd,,
King Kong Best Svc Of Asia,Xiao,Jin,10660 Forest Hill Blvd,Wellington,FL,Not Available,Restaurants,Restaurants,,"$264,000 ",Miami-Ft Ldr,10660 Forest Hill Blvd,26.651507,-80.217808
King Spa Inc,Yu J,Jin,405 US Highway 1 # B,Lake Park,FL,Not Available,Health Spas,Health Spas,,"$365,000 ",Miami-Ft Ldr,405 US Highway 1,,
Luckyz Entertainment LLC,Lianhua,Jin,11130 N 30th St,Tampa,FL,Not Available,Entertainment Bureaus,Entertainment Bureaus,,"$124,000 ",Tampa,11130 N 30th St,28.049305226130652,-82.42626795477386
Massage Therapy Spa,Yun Yu,Jin,7158 Seminole Blvd,Seminole,FL,(727) 954-6378,Massage Therapists,Massage Therapists,,"$102,000 ",Tampa,7158 Seminole Blvd,27.83740393877551,-82.78714195918367
Meiyu Jin Dental Lab,Meiyu,Jin,1574 US Highway 1 S,Saint Augustine,FL,Not Available,Laboratories-Dental,Laboratories-Dental,,"$245,000 ",Jacksonville,1574 US Highway 1 S,,
MHJ Enterprises Of Palm Beach,Meihua H,Jin,405 US Highway 1 # B,Lake Park,FL,Not Available,Nonclassified Establishments,Nonclassified Establishments,,$0 ,Miami-Ft Ldr,405 US Highway 1,,
New 168 Spa,Lan,Jin,11760 SW 88th St,Miami,FL,(786) 803-8070,Massage Therapists,Massage Therapists,Spas-Beauty & Day,"$74,000 ",Miami-Ft Ldr,11760 SW 88th St,25.6856657,-80.3861803
New Moon Massage & Spa Inc,Guihua,Jin,2841 S Nova Rd # 1,Daytona Beach,FL,(386) 256-4834,Massage Therapists,Massage Therapists,,"$42,000 ",Deltona,2841 S Nova Rd,29.1822904,-81.0296288
Orlando Health Plastic Surgery,Jim,Jin,51 Pennsylvania St,Orlando,FL,(321) 843-3220,Physicians & Surgeons,Physicians & Surgeons,,"$596,000 ",Orlando,51 Pennsylvania St,28.521210519991676,-81.37785166505539
Perkins & Will,Hanna,Jin,2800 Pnc D Leon Blvd # 1300,Coral Gables,FL,(305) 569-1333,Architects,Architects,Financial Advisory Services,"$5,917,000 ",Miami-Ft Ldr,2800 Pnc D Leon Blvd,,
Pink World Gift Shop,Zhi Q,Jin,2501 N Main St,Gainesville,FL,Not Available,Gift Shops,Gift Shops,,"$369,000 ",Gainesville,2501 N Main St,29.675594004702113,-82.32050369853583
Sage Wellness Ctr Acupuncture,H K,Jin,400 W Fairbanks Ave # B,Winter Park,FL,(407) 539-3950,Physicians & Surgeons,Physicians & Surgeons,,$0 ,Orlando,400 W Fairbanks Ave,28.5928574,-81.354241
Sunny Feet Inc,Ke,Jin,1604 SE 3rd Ct,Deerfield Beach,FL,(954) 420-9937,Massage Therapists,Massage Therapists,,"$114,000 ",Miami-Ft Ldr,1604 SE 3rd Ct,26.313526898734178,-80.08394401265824
A C O O Hospitality Corp,Eldessouky,Cha,127 W Fairbanks Ave # 304,Winter Park,FL,Not Available,Hotel & Motel Management,Hotel & Motel Management,,"$2,197,000 ",Orlando,127 W Fairbanks Ave,28.5933272,-81.3512604
Best Hair & Nail Salon,Susan,Cha,1264 Sarno Rd,Melbourne,FL,(321) 255-1562,Beauty Salons,Beauty Salons,,"$41,000 ",Palm Bay,1264 Sarno Rd,28.121618766819957,-80.64000728108469
Broom Massage,Yun Y,Cha,2762b E Oakland Park Blvd,Fort Lauderdale,FL,(954) 533-7280,Wellness Programs,Wellness Programs,Spas-Beauty & Day,"$114,000 ",Miami-Ft Ldr,2762b E Oakland Park Blvd,26.1675308,-80.1039118
Casacha LLC,Daniel H,Cha,1216 N Mills Ave,Orlando,FL,(407) 896-7035,Cleaners,Cleaners,,"$190,000 ",Orlando,1216 N Mills Ave,,
Central Grocery,Byung Y,Cha,948 S Central Ave,Apopka,FL,(407) 889-8599,Grocers-Retail,Grocers-Retail,,"$599,000 ",Orlando,948 S Central Ave,28.6659165,-81.5116571
"Cha, Seunghee DDS",Seunghee,Cha,1600 SW Archer Rd # N5503,Gainesville,FL,(352) 273-6687,Dentists,Dentists,,"$420,000 ",Gainesville,1600 SW Archer Rd,,
"Cha, Wook",Wook,Cha,700 W Oak St,Kissimmee,FL,(407) 518-3553,Nurses-Licensed-Anesthetist,Nurses-Licensed-Anesthetist,,"$64,000 ",Orlando,700 W Oak St,28.29938815,-81.40986390845754
CRC,Esther H,Cha,110 W Underwood St # A,Orlando,FL,(407) 422-3790,Physicians & Surgeons,Physicians & Surgeons,,"$596,000 ",Orlando,110 W Underwood St,28.5269265,-81.3790877
Enjoy Thai Restaurant,Yong M,Cha,326 Eglin Pkwy NE,Fort Walton Beach,FL,(850) 374-8299,Restaurants,Restaurants,,"$93,000 ",Crestview,326 Eglin Pkwy NE,30.4142872,-86.6057151
Kingston-OKEECHOBEE LLC,Fong P,Cha,1465 NW 21st Ter,Miami,FL,Not Available,Nonclassified Establishments,Nonclassified Establishments,,$0 ,Miami-Ft Ldr,1465 NW 21st Ter,25.79699965,-80.22077318439717
Open Kingdom Presbyterian,Paul Jay,Cha,1400 Lake Washington Rd # A,Melbourne,FL,(951) 870-0113,Churches,Churches,,$0 ,Palm Bay,1400 Lake Washington Rd,28.14800935,-80.64394422365771
Orchid Cleaners,Daniel,Cha,865 Rinehart Rd,Lake Mary,FL,(407) 688-7855,Cleaners,Cleaners,,"$205,000 ",Orlando,865 Rinehart Rd,28.783363443436116,-81.34735772301424
Orchid Cleaners,Daniel,Cha,1216 N Mills Ave,Orlando,FL,(407) 896-7035,Cleaners,Cleaners,,"$64,000 ",Orlando,1216 N Mills Ave,,
Orchid Cleaners III,Jeong J,Cha,120 N Orlando Ave,Maitland,FL,(407) 644-0468,Cleaners,Cleaners,,"$190,000 ",Orlando,120 N Orlando Ave,28.627773172363344,-81.3636896088183
Personal Physician Care,Arnold,Cha,4800 Linton Blvd # F107,Delray Beach,FL,(561) 498-5660,Physicians & Surgeons,Physicians & Surgeons,,$0 ,Miami-Ft Ldr,4800 Linton Blvd,26.439294,-80.116381
Pullman Miami Airport,Chunho,Cha,5800 Waterford District Dr,Miami,FL,(305) 264-4888,Hotels & Motels,Hotels & Motels,Federal Government Contractors,"$1,085,000 ",Miami-Ft Ldr,5800 Waterford District Dr,,
B K C C Lawn Svc LLC,Paul,Chae,921 Clearlake Rd,Cocoa,FL,Not Available,Lawn & Grounds Maintenance,Lawn & Grounds Maintenance,,"$132,000 ",Palm Bay,921 Clearlake Rd,28.3719481,-80.7550441
Carecloud Corp,Paul,Chae,5200 Blue Lagoon Dr # 900,Miami,FL,(305) 265-4200,Medical Software,Medical Software,Medical Records Service,$0 ,Miami-Ft Ldr,5200 Blue Lagoon Dr,25.78146875,-80.2808534881159
"Chae, Ryan N Aty",Ryan N,Chae,8541 NW 17th Pl,Plantation,FL,Not Available,Attorneys,Attorneys,,"$400,000 ",Miami-Ft Ldr,8541 NW 17th Pl,26.14476525463181,-80.26423293444783
D & S World Inc,Song,Chae,3000 Moncrief Rd # 3,Jacksonville,FL,Not Available,Nonclassified Establishments,Nonclassified Establishments,,$0 ,Jacksonville,3000 Moncrief Rd,30.356162,-81.673493
Family Grocery,Soon,Chae,3300 E State Road 46,Sanford,FL,(407) 321-6606,Grocers-Retail,Grocers-Retail,,"$195,000 ",Orlando,3300 E State Road 46,,
M C Prime Pool Svc,Myonggyun,Chae,1831 Cypress Preserve Dr # 202,Lutz,FL,Not Available,Swimming Pool-Service,Swimming Pool-Service,,"$108,000 ",Tampa,1831 Cypress Preserve Dr,,
Morselife,Hong,Chae,4847 David S Mack Dr,West Palm Beach,FL,(561) 471-5111,Nursing & Convalescent Homes,Nursing & Convalescent Homes,,"$59,922,000 ",Miami-Ft Ldr,4847 David S Mack Dr,,
Morselife Health System,Hong,Chae,4847 David S Mack Dr,West Palm Beach,FL,(561) 471-5111,Senior Citizens Service,Senior Citizens Service,Nursing & Convalescent Homes,"$3,053,000 ",Miami-Ft Ldr,4847 David S Mack Dr,,
Morselife Therapy Corp,Hong S,Chae,4855 David S Mack Dr,West Palm Beach,FL,(561) 410-7676,Clinics,Clinics,Nursing & Convalescent Homes,"$933,000 ",Miami-Ft Ldr,4855 David S Mack Dr,,
Oriental Grocery,Chong,Chae,135 W Speedway Blvd # 386,Daytona Beach,FL,(386) 257-5793,Oriental Goods,Oriental Goods,,"$159,000 ",Deltona,135 W Speedway Blvd,,
Sung Holdings LLC,Ryan N,Chae,2450 Hollywood Blvd # 305,Hollywood,FL,Not Available,Holding Companies (Non-Bank),Holding Companies (Non-Bank),,"$1,238,000 ",Miami-Ft Ldr,2450 Hollywood Blvd,26.01134976974885,-80.15541802883789
Turbo Test Taking LLC,Chanho,Chae,11820 Miramar Pkwy # 223,Miramar,FL,(305) 915-8501,Tutoring,Tutoring,,$0 ,Miami-Ft Ldr,11820 Miramar Pkwy,25.978901350088307,-80.30282098587101
USS Health,Soojong H,Chae,13330 Usf Laurel Dr # 6,Tampa,FL,(813) 974-2201,Physicians & Surgeons,Physicians & Surgeons,,"$643,000 ",Tampa,13330 Usf Laurel Dr,28.063144,-82.418951
Beauty Max,Joy,Choe,3764 Blanding Blvd,Jacksonville,FL,(904) 772-1307,Beauty Salons,Beauty Salons,Clothing-Retail,"$71,000 ",Jacksonville,3764 Blanding Blvd,30.268298,-81.737112
Big Dinosaur Inc,Jung W,Choe,10150 Beach Blvd # 8,Jacksonville,FL,Not Available,Nonclassified Establishments,Nonclassified Establishments,,$0 ,Jacksonville,10150 Beach Blvd,30.2860408,-81.5494555
Boss Industries Inc,Daniel,Choe,5268 Tower Way,Sanford,FL,(407) 767-1277,Importers (Whls),Importers (Whls),Luggage-Wholesale,"$1,875,000 ",Orlando,5268 Tower Way,28.73233205593783,-81.30397985998192
C J Marketplace,Jong U,Choe,4204 Land O Lakes Blvd,Land O Lakes,FL,Not Available,General Merchandise-Retail,General Merchandise-Retail,,"$231,000 ",Tampa,4204 Land O Lakes Blvd,28.217814402458323,-82.4590087144031
Cedar Pearl Dentistry,Bryant,Choe,222 Cedar Ave,Crestview,FL,(850) 682-2720,Dentists,Dentists,,"$550,000 ",Crestview,222 Cedar Ave,30.762620510204084,-86.57165328571428
Centergate Cleaners,Chang G,Choe,5820 Bee Ridge Rd,Sarasota,FL,(941) 377-4270,Cleaners,Cleaners,,"$324,000 ",North Port,5820 Bee Ridge Rd,27.300307516506667,-82.45211664550352
Choe Jessica Shin MD,Jessica S,Choe,11215 Metro Pkwy # 1,Fort Myers,FL,(239) 208-2212,Physicians & Surgeons,Physicians & Surgeons,,$0 ,Cape Coral,11215 Metro Pkwy,26.5949564,-81.8504538
Choe Leo DO,Leo,Choe,13644 Walsingham Rd,Largo,FL,(727) 595-2519,Physicians & Surgeons,Physicians & Surgeons,,"$626,000 ",Tampa,13644 Walsingham Rd,27.88030925,-82.82716896428572
Choe's Enterprise Inc,Jong,Choe,4021 W Hillsborough Ave,Tampa,FL,(813) 855-8217,Grocers-Retail,Grocers-Retail,,"$392,000 ",Tampa,4021 W Hillsborough Ave,27.996115563758387,-82.5097602885906
Choe's Martial Arts,Sun,Choe,2136 E Edgewood Dr,Lakeland,FL,(863) 665-0488,Martial Arts Instruction,Martial Arts Instruction,,"$287,000 ",Lakeland,2136 E Edgewood Dr,28.013327335604867,-81.91918082536395
"Choe, Ulyee Do",Ulyee,Choe,1 Tampa General Cir # G327,Tampa,FL,(813) 844-4187,Physicians & Surgeons,Physicians & Surgeons,,"$643,000 ",Tampa,1 Tampa General Cir,27.9375006,-82.45889586502793
Crown Cleaners,Jessica,Choe,1365 6th St NW,Winter Haven,FL,(863) 294-0021,Cleaners,Cleaners,Alterations-Clothing,"$125,000 ",Lakeland,1365 6th St NW,28.0378468,-81.7331215
D & Y Enterprise Inc,Daniel,Choe,2710 NW 72nd Ave,Miami,FL,(786) 534-2990,General Merchandise-Wholesale,General Merchandise-Wholesale,,"$2,345,000 ",Miami-Ft Ldr,2710 NW 72nd Ave,25.799195222222224,-80.31307577777777
Euro Asian Blades Inc,Scott,Choe,1335 Okeechobee Rd # 100,West Palm Beach,FL,(561) 833-8992,Tools-Cutting (Whls),Tools-Cutting (Whls),Diamond Tools (Mfrs),"$9,829,000 ",Miami-Ft Ldr,1335 Okeechobee Rd,26.7041783,-80.0620754
Florida Orthopedic Institute,Lisa R,Choe,13020 N Telecom Pkwy,Temple Terrace,FL,(813) 978-9700,Physical Therapists,Physical Therapists,Occupational Therapists,"$79,000 ",Tampa,13020 N Telecom Pkwy,,
International Therapy,Jeong S,Choe,1885 S US Highway 17 92,Longwood,FL,(407) 636-7440,Therapy,Therapy,,"$143,000 ",Orlando,1885 S US Highway 17 92,,
Ko-AM HOLDINGS LLC,Chang G,Choe,4132 Parry Dr,Sarasota,FL,Not Available,Holding Companies (Non-Bank),Holding Companies (Non-Bank),,"$2,285,000 ",North Port,4132 Parry Dr,27.294432981994575,-82.4295951314687
Laishley Crab House,Sun,Choe,150 Laishley Ct # 123,Punta Gorda,FL,(941) 205-5566,Restaurants,Restaurants,,"$3,415,000 ",Punta Gorda,150 Laishley Ct,26.93888777011264,-82.0506709559599
Lakewood Ranch Cleaners,Spring,Choe,8341 Market St,Lakewood Ranch,FL,(941) 388-0506,Cleaners,Cleaners,,"$102,000 ",North Port,8341 Market St,27.390365540816326,-82.44240037755101
Maxxguardusa Inc,Daniel,Choe,2710 NW 72nd Ave,Miami,FL,Not Available,Nonclassified Establishments,Nonclassified Establishments,,$0 ,Miami-Ft Ldr,2710 NW 72nd Ave,25.799195222222224,-80.31307577777777
Miami Fashion,Jong U,Choe,4301 34th St S,Saint Petersburg,FL,Not Available,Clothing-Retail,Clothing-Retail,,"$352,000 ",Tampa,4301 34th St S,27.728771324583036,-82.67939300986635
Orlando Beauty Supply & S,Woo,Choe,5315 W Colonial Dr,Orlando,FL,(407) 203-0735,Cosmetics & Perfumes-Retail,Cosmetics & Perfumes-Retail,Beauty Salons,"$423,000 ",Orlando,5315 W Colonial Dr,28.5529748,-81.3846287
Pinellas County Health Dept,Ulyee,Choe,205 Mlk St N,Saint Petersburg,FL,(727) 824-6900,County Government-Public Health Programs,County Government-Public Health Programs,Federal Government Contractors,$0 ,Tampa,205 Mlk St N,,
Polk County Health Dept,Ulyee,Choe,1290 Golfview Ave # 400,Bartow,FL,(863) 519-7900,State Government-Public Health Programs,State Government-Public Health Programs,Government Offices-State,$0 ,Lakeland,1290 Golfview Ave,27.88278315511437,-81.82257288949896
Ranger Wireless Communications,Chong,Choe,868 N Nova Rd,Daytona Beach,FL,(386) 254-5151,Computers-Service & Repair,Computers-Service & Repair,Cellular Telephones (Services),"$550,000 ",Deltona,868 N Nova Rd,29.2207584,-81.0503853
RE/Max Watermarke,Lita,Choe,13133 Professional Dr # 200,Jacksonville,FL,(904) 221-2605,Real Estate,Real Estate,Real Estate Management,"$920,000 ",Jacksonville,13133 Professional Dr,30.320468987698206,-81.46276157646264
Security Debt Svc,Robert,Choe,860 US Highway 1 # 205,North Palm Beach,FL,(561) 622-5661,Real Estate Loans,Real Estate Loans,,"$2,288,000 ",Miami-Ft Ldr,860 US Highway 1,,
Tokyo Inn Japanese Steak House,Pen,Choe,1825 San Marco Rd,Marco Island,FL,(239) 642-3999,Restaurants,Restaurants,,"$264,000 ",Naples-Marco,1825 San Marco Rd,25.934238125955147,-81.69880829422037
University Of Florida,Keith,Choe,106 SW 140th Ter,Newberry,FL,Not Available,University-College Dept/Facility/Office,University-College Dept/Facility/Office,,$0 ,Gainesville,106 SW 140th Ter,,
Villagio Of Miami Inc,Daniel D,Choe,2710 NW 72nd Ave,Miami,FL,Not Available,Nonclassified Establishments,Nonclassified Establishments,,$0 ,Miami-Ft Ldr,2710 NW 72nd Ave,25.799195222222224,-80.31307577777777
1200 Las Olas LLC,Remon,Choi,1200 E Las Olas Blvd # 100,Fort Lauderdale,FL,(954) 530-4176,Restaurants,Restaurants,,"$313,000 ",Miami-Ft Ldr,1200 E Las Olas Blvd,26.11925,-80.131454
16 Handles,Bill,Choi,1400 Glades Rd # 170b,Boca Raton,FL,(561) 672-7649,Yogurt,Yogurt,Power Plant Equipment (Whls),"$707,000 ",Miami-Ft Ldr,1400 Glades Rd,26.3654619,-80.10981961890441
800 Celebration LLC,Laura,Choi,7425 Conroy Windermere Rd,Orlando,FL,Not Available,Nonclassified Establishments,Nonclassified Establishments,,$0 ,Orlando,7425 Conroy Windermere Rd,,
Acqualina Resort-Spa On,Lily,Choi,17875 Collins Ave,Sunny Isles Beach,FL,(305) 918-8000,Resorts,Resorts,Restaurants,"$10,841,000 ",Miami-Ft Ldr,17875 Collins Ave,25.94079485,-80.12049542584367
ADMA Biologics,Eileen,Choi,5800 Park Of Commerce Blvd,Boca Raton,FL,(561) 989-5800,Drug Millers (Mfrs),Drug Millers (Mfrs),Laboratories-Research & Development,"$138,338,000 ",Miami-Ft Ldr,5800 Park Of Commerce Blvd,26.398235,-80.097218
Armancasa 402 LLC,Rudy,Choi,1390 Brickell Ave # 200,Miami,FL,Not Available,Attorneys,Attorneys,,"$827,000 ",Miami-Ft Ldr,1390 Brickell Ave,25.760500081632653,-80.19224248979592
Ashley Marie Hegland Fndtn,Kevin,Choi,2500 Quantum Lakes Dr # 203,Boynton Beach,FL,(561) 704-9558,Foundation-Educ Philanthropic Research,Foundation-Educ Philanthropic Research,,$0 ,Miami-Ft Ldr,2500 Quantum Lakes Dr,26.545994752494362,-80.08048849168547
Azimio Solutions LLC,Yen,Choi,2047 Point Overlook Dr NE,Saint Petersburg,FL,Not Available,Nonclassified Establishments,Nonclassified Establishments,,$0 ,Tampa,2047 Point Overlook Dr NE,27.818682591836733,-82.5957825510204
Balans LLC,Jane,Choi,6789 Biscayne Blvd,Miami,FL,(305) 534-9191,Restaurants,Restaurants,,"$3,376,000 ",Miami-Ft Ldr,6789 Biscayne Blvd,25.8375525,-80.1840540222698
BBX Capital Real Estate,Rosanna,Choi,401 E Las Olas Blvd # 800,Fort Lauderdale,FL,(954) 940-4000,Real Estate Management,Real Estate Management,Marketing Programs & Services,$0 ,Miami-Ft Ldr,401 E Las Olas Blvd,26.1194138,-80.1389275
